Time,Movement,Light,Temprature,Humidity,Sound
06:01:11,0,157,21.30,43.00,0
06:01:12,0,157,21.30,43.00,0
06:01:13,0,157,21.30,43.00,0
06:01:14,0,157,21.30,43.00,0
06:01:15,0,157,21.30,43.00,0
06:01:16,0,157,21.30,43.00,0
06:01:17,0,157,21.30,43.00,0
06:01:18,0,157,21.30,43.00,0
06:01:19,0,157,21.20,43.00,0
06:01:20,0,157,21.20,43.00,0
06:01:21,0,157,21.30,43.00,0
06:01:22,0,157,21.30,43.00,0
06:01:23,0,157,21.30,43.00,0
06:01:24,0,157,21.30,43.00,0
06:01:25,0,157,21.20,43.00,0
06:01:27,0,157,21.20,43.00,0
06:01:28,0,157,21.30,43.00,0
06:01:29,0,157,21.30,43.00,0
06:01:30,0,157,21.30,43.00,0
06:01:31,0,157,21.30,43.00,0
06:01:32,0,157,21.20,43.00,0
06:01:33,0,157,21.20,43.00,0
06:01:34,0,157,21.30,43.00,0
06:01:35,0,157,21.30,43.00,0
06:01:36,0,157,21.30,43.00,0
06:01:37,0,157,21.30,43.00,0
06:01:38,0,157,21.30,43.00,0
06:01:39,0,157,21.30,43.00,0
06:01:40,0,157,21.30,43.00,0
06:01:41,0,157,21.30,43.00,0
06:01:42,0,157,21.30,43.00,0
06:01:43,0,157,21.30,43.00,0
06:01:44,0,158,21.30,43.00,0
06:01:45,0,157,21.30,43.00,0
06:01:46,0,158,21.20,43.00,0
06:01:47,0,158,21.20,43.00,0
06:01:48,0,158,21.30,43.00,0
06:01:49,0,158,21.30,43.00,0
06:01:50,0,158,21.30,43.00,0
06:01:51,0,158,21.30,43.00,0
06:01:52,0,158,21.30,43.00,0
06:01:53,0,158,21.30,43.00,0
06:01:54,0,158,21.30,43.00,0
06:01:55,0,158,21.30,43.00,0
06:01:56,0,158,21.30,43.00,0
06:01:57,0,158,21.30,43.00,0
06:01:58,0,158,21.30,43.00,0
06:01:59,0,158,21.30,43.00,0
06:02:00,0,158,21.30,43.00,0
06:02:01,0,158,21.30,43.00,0
06:02:02,0,158,21.30,43.00,0
06:02:03,0,158,21.30,43.00,0
06:02:04,0,158,21.30,43.00,0
06:02:05,0,158,21.30,43.00,0
06:02:06,0,158,21.30,43.00,0
06:02:07,0,158,21.30,43.00,0
06:02:08,0,158,21.30,43.00,0
06:02:09,0,158,21.30,43.00,0
06:02:10,0,158,21.20,43.00,0
06:02:11,0,158,21.20,43.00,0
06:02:12,0,158,21.30,43.00,0
06:02:14,0,158,21.30,43.00,0
06:02:15,0,158,21.30,43.00,0
06:02:16,0,158,21.30,43.00,0
06:02:17,0,158,21.30,43.00,0
06:02:18,0,158,21.30,43.00,0
06:02:19,0,158,21.30,43.00,0
06:02:20,0,159,21.30,43.00,0
06:02:21,0,159,21.30,43.00,0
06:02:22,0,158,21.30,43.00,0
06:02:23,0,159,21.30,43.00,0
06:02:24,0,158,21.30,43.00,0
06:02:25,0,159,21.30,43.00,0
06:02:26,0,159,21.30,43.00,0
06:02:27,0,159,21.30,43.00,0
06:02:28,0,159,21.30,43.00,0
06:02:29,0,159,21.30,43.00,0
06:02:30,0,159,21.30,43.00,0
06:02:31,0,159,21.30,43.00,0
06:02:32,0,159,21.30,43.00,0
06:02:33,0,159,21.30,43.00,0
06:02:34,0,159,21.30,43.00,0
06:02:35,0,159,21.30,43.00,0
06:02:36,0,159,21.30,43.00,0
06:02:37,0,159,21.30,43.00,0
06:02:38,0,159,21.30,43.00,0
06:02:39,0,159,21.20,43.00,0
06:02:40,0,159,21.20,43.00,0
06:02:41,0,159,21.30,43.00,0
06:02:42,0,159,21.30,43.00,0
06:02:43,0,159,21.30,43.00,0
06:02:44,0,159,21.30,43.00,0
06:02:45,0,159,21.20,43.00,0
06:02:46,0,159,21.20,43.00,0
06:02:47,0,159,21.20,43.00,0
06:02:48,0,159,21.20,43.00,0
06:02:49,0,160,21.30,43.00,0
06:02:50,0,159,21.30,43.00,0
06:02:51,0,160,21.30,43.00,0
06:02:52,0,160,21.30,43.00,0
06:02:53,0,160,21.30,43.00,0
06:02:54,0,160,21.30,43.00,0
06:02:55,0,160,21.20,43.00,0
06:02:56,0,160,21.20,43.00,0
06:02:57,0,160,21.30,43.00,0
06:02:58,0,160,21.30,43.00,0
06:02:59,0,160,21.30,43.00,0
06:03:01,0,160,21.30,43.00,0
06:03:02,0,160,21.30,43.00,0
06:03:03,0,160,21.30,43.00,0
06:03:04,0,160,21.30,43.00,0
06:03:05,0,160,21.30,43.00,0
06:03:06,0,160,21.30,43.00,0
06:03:07,0,160,21.30,43.00,0
06:03:08,0,160,21.30,43.00,0
06:03:09,0,160,21.30,43.00,0
06:03:10,0,160,21.30,43.00,0
06:03:11,0,160,21.30,43.00,0
06:03:12,0,160,21.20,43.00,0
06:03:13,0,160,21.20,43.00,0
06:03:14,0,160,21.30,43.00,0
06:03:15,0,160,21.30,43.00,0
06:03:16,0,160,21.20,43.00,0
06:03:17,0,160,21.20,43.00,0
06:03:18,0,160,21.30,43.00,0
06:03:19,0,160,21.30,43.00,0
06:03:20,0,160,21.30,43.00,0
06:03:21,0,160,21.30,43.00,0
06:03:22,0,160,21.30,43.00,0
06:03:23,0,161,21.30,43.00,0
06:03:24,0,161,21.30,43.00,0
06:03:25,0,161,21.30,43.00,0
06:03:26,0,161,21.20,43.00,0
06:03:27,0,161,21.20,43.00,0
06:03:28,0,161,21.30,43.00,0
06:03:29,0,161,21.30,43.00,0
06:03:30,0,161,21.30,43.00,0
06:03:31,0,161,21.30,43.00,0
06:03:32,0,161,21.30,43.00,0
06:03:33,0,161,21.30,43.00,0
06:03:34,0,161,21.20,43.00,0
06:03:35,0,161,21.20,43.00,0
06:03:36,0,161,21.30,43.00,0
06:03:37,0,161,21.30,43.00,0
06:03:38,0,161,21.30,43.00,0
06:03:39,0,161,21.30,43.00,0
06:03:40,0,161,21.20,43.00,0
06:03:41,0,161,21.20,43.00,0
06:03:42,0,161,21.30,43.00,0
06:03:43,0,161,21.30,43.00,0
06:03:44,0,161,21.30,43.00,0
06:03:45,0,161,21.30,43.00,0
06:03:46,0,162,21.30,43.00,0
06:03:48,0,162,21.30,43.00,0
06:03:49,0,162,21.30,43.00,0
06:03:50,0,162,21.30,43.00,0
06:03:51,0,162,21.30,43.00,0
06:03:52,0,162,21.30,43.00,0
06:03:53,0,162,21.20,43.00,0
06:03:54,0,162,21.20,43.00,0
06:03:55,0,162,21.30,43.00,0
06:03:56,0,162,21.30,43.00,0
06:03:57,0,162,21.30,43.00,0
06:03:58,0,162,21.30,43.00,0
06:03:59,0,162,21.20,43.00,0
06:04:00,0,162,21.20,43.00,0
06:04:01,0,162,21.30,43.00,0
06:04:02,0,162,21.30,43.00,0
06:04:03,0,162,21.20,43.00,0
06:04:04,0,162,21.20,43.00,0
06:04:05,0,163,21.30,43.00,0
06:04:06,0,162,21.30,43.00,0
06:04:07,0,163,21.30,43.00,0
06:04:08,0,163,21.30,43.00,0
06:04:09,0,163,21.20,43.00,0
06:04:10,0,163,21.20,43.00,0
06:04:11,0,163,21.30,43.00,0
06:04:12,0,163,21.30,43.00,0
06:04:13,0,163,21.30,43.00,0
06:04:14,0,163,21.30,43.00,0
06:04:15,0,163,21.30,43.00,0
06:04:16,0,163,21.30,43.00,0
06:04:17,0,163,21.30,43.00,0
06:04:18,0,163,21.30,43.00,0
06:04:19,0,163,21.30,43.00,0
06:04:20,0,163,21.30,43.00,0
06:04:21,0,163,21.30,43.00,0
06:04:22,0,164,21.30,43.00,0
06:04:23,0,164,21.20,43.00,0
06:04:24,0,164,21.20,43.00,0
06:04:25,0,164,21.30,43.00,0
06:04:26,0,164,21.30,43.00,0
06:04:27,0,164,21.30,43.00,0
06:04:28,0,164,21.30,43.00,0
06:04:29,0,164,21.30,43.00,0
06:04:30,0,164,21.30,43.00,0
06:04:31,0,164,21.30,43.00,0
06:04:32,0,164,21.30,43.00,0
06:04:33,0,164,21.30,43.00,0
06:04:35,0,164,21.30,43.00,0
06:04:36,0,164,21.30,43.00,0
06:04:37,0,164,21.30,43.00,0
06:04:38,0,164,21.30,43.00,0
06:04:39,0,164,21.30,43.00,0
06:04:40,0,165,21.30,43.00,0
06:04:41,0,165,21.30,43.00,0
06:04:42,0,165,21.30,43.00,0
06:04:43,0,165,21.30,43.00,0
06:04:44,0,165,21.30,43.00,0
06:04:45,0,165,21.30,43.00,0
06:04:46,0,165,21.30,43.00,0
06:04:47,0,165,21.30,43.00,0
06:04:48,0,165,21.30,43.00,0
06:04:49,0,165,21.30,43.00,0
06:04:50,0,165,21.30,43.00,0
06:04:51,0,165,21.30,43.00,0
06:04:52,0,165,21.30,43.00,0
06:04:53,0,165,21.30,43.00,0
06:04:54,0,165,21.30,43.00,0
06:04:55,0,165,21.30,43.00,0
06:04:56,0,166,21.30,43.00,0
06:04:57,0,166,21.30,43.00,0
06:04:58,0,166,21.30,43.00,0
06:04:59,0,166,21.30,43.00,0
06:05:00,0,166,21.30,43.00,0
06:05:01,0,166,21.30,43.00,0
06:05:02,0,166,21.30,43.00,0
06:05:03,0,166,21.30,43.00,0
06:05:04,0,166,21.30,43.00,0
06:05:05,0,166,21.30,43.00,0
06:05:06,0,166,21.30,43.00,0
06:05:07,0,166,21.30,43.00,0
06:05:08,0,166,21.30,43.00,0
06:05:09,0,166,21.30,43.00,0
06:05:10,0,167,21.30,43.00,0
06:05:11,0,167,21.30,43.00,0
06:05:12,0,167,21.30,43.00,0
06:05:13,0,167,21.30,43.00,0
06:05:14,0,167,21.30,43.00,0
06:05:15,0,167,21.30,43.00,0
06:05:16,0,167,21.30,43.00,0
06:05:17,0,167,21.30,43.00,0
06:05:18,0,167,21.30,43.00,0
06:05:19,0,167,21.30,43.00,0
06:05:20,0,167,21.30,43.00,0
06:05:21,0,167,21.30,43.00,0
06:05:23,0,167,21.30,43.00,0
06:05:24,0,167,21.30,43.00,0
06:05:25,0,168,21.30,43.00,0
06:05:26,0,168,21.30,43.00,0
06:05:27,0,168,21.30,43.00,0
06:05:28,0,168,21.30,43.00,0
06:05:29,0,168,21.30,43.00,0
06:05:30,0,168,21.30,43.00,0
06:05:31,0,168,21.30,43.00,0
06:05:32,0,168,21.30,43.00,0
06:05:33,0,168,21.30,43.00,0
06:05:34,0,168,21.30,43.00,0
06:05:35,0,168,21.30,43.00,0
06:05:36,0,168,21.30,43.00,0
06:05:37,0,168,21.30,43.00,0
06:05:38,0,168,21.30,43.00,0
06:05:39,0,169,21.30,43.00,0
06:05:40,0,169,21.30,43.00,0
06:05:41,0,169,21.30,43.00,0
06:05:42,0,169,21.30,43.00,0
06:05:43,0,169,21.30,43.00,0
06:05:44,0,169,21.30,43.00,0
06:05:45,0,169,21.30,43.00,0
06:05:46,0,169,21.30,43.00,0
06:05:47,0,169,21.30,43.00,0
06:05:48,0,169,21.30,43.00,0
06:05:49,0,169,21.30,43.00,0
06:05:50,0,170,21.30,43.00,0
06:05:51,0,170,21.30,43.00,0
06:05:52,0,170,21.30,43.00,0
06:05:53,0,170,21.30,43.00,0
06:05:54,0,170,21.30,43.00,0
06:05:55,0,170,21.30,43.00,0
06:05:56,0,170,21.30,43.00,0
06:05:57,0,170,21.30,43.00,0
06:05:58,0,170,21.30,43.00,0
06:05:59,0,170,21.30,43.00,0
06:06:00,0,171,21.30,43.00,0
06:06:01,0,170,21.30,43.00,0
06:06:02,0,171,21.30,43.00,0
06:06:03,0,171,21.30,43.00,0
06:06:04,0,171,21.30,43.00,0
06:06:05,0,171,21.30,43.00,0
06:06:06,0,171,21.30,43.00,0
06:06:07,0,171,21.30,43.00,0
06:06:08,0,171,21.30,43.00,0
06:06:10,0,171,21.30,43.00,0
06:06:11,0,171,21.30,43.00,0
06:06:12,0,171,21.30,43.00,0
06:06:13,0,172,21.30,43.00,0
06:06:14,0,172,21.30,43.00,0
06:06:15,0,172,21.30,43.00,0
06:06:16,0,172,21.30,43.00,0
06:06:17,0,172,21.30,43.00,0
06:06:18,0,172,21.30,43.00,0
06:06:19,0,172,21.30,43.00,0
06:06:20,0,172,21.30,43.00,0
06:06:21,0,172,21.30,43.00,0
06:06:22,0,172,21.30,43.00,0
06:06:23,0,172,21.30,43.00,0
06:06:24,0,173,21.30,43.00,0
06:06:25,0,173,21.30,43.00,0
06:06:26,0,173,21.30,43.00,0
06:06:27,0,173,21.30,43.00,0
06:06:28,0,173,21.30,43.00,0
06:06:29,0,173,21.30,43.00,0
06:06:30,0,173,21.30,43.00,0
06:06:31,0,173,21.30,43.00,0
06:06:32,0,174,21.30,43.00,0
06:06:33,0,174,21.30,43.00,0
06:06:34,0,174,21.30,43.00,0
06:06:35,0,174,21.30,43.00,0
06:06:36,0,174,21.30,43.00,0
06:06:37,0,174,21.30,43.00,0
06:06:38,0,174,21.30,43.00,0
06:06:39,0,174,21.30,43.00,0
06:06:40,0,174,21.30,43.00,0
06:06:41,0,174,21.30,43.00,0
06:06:42,0,175,21.30,43.00,0
06:06:43,0,175,21.30,43.00,0
06:06:44,0,175,21.30,43.00,0
06:06:45,0,175,21.30,43.00,0
06:06:46,0,175,21.30,43.00,0
06:06:47,0,175,21.30,43.00,0
06:06:48,0,175,21.30,43.00,0
06:06:49,0,176,21.30,43.00,0
06:06:50,0,176,21.30,43.00,0
06:06:51,0,176,21.30,43.00,0
06:06:52,0,176,21.30,43.00,0
06:06:53,0,176,21.30,43.00,0
06:06:54,0,176,21.30,43.00,0
06:06:55,0,176,21.30,43.00,0
06:06:56,0,177,21.30,43.00,0
06:06:58,0,177,21.30,43.00,0
06:06:59,0,177,21.30,43.00,0
06:07:00,0,177,21.30,43.00,0
06:07:01,0,177,21.30,43.00,0
06:07:02,0,177,21.30,43.00,0
06:07:03,0,177,21.30,43.00,0
06:07:04,0,178,21.30,43.00,0
06:07:05,0,178,21.30,43.00,0
06:07:06,0,178,21.30,43.00,0
06:07:07,0,178,21.30,43.00,0
06:07:08,0,178,21.30,43.00,0
06:07:09,0,178,21.30,43.00,0
06:07:10,0,179,21.30,43.00,0
06:07:11,0,179,21.30,43.00,0
06:07:12,0,179,21.30,43.00,0
06:07:13,0,179,21.30,43.00,0
06:07:14,0,179,21.30,43.00,0
06:07:15,0,179,21.30,43.00,0
06:07:16,0,180,21.30,43.00,0
06:07:17,0,180,21.30,43.00,0
06:07:18,0,180,21.30,43.00,0
06:07:19,0,180,21.30,43.00,0
06:07:20,0,180,21.30,43.00,0
06:07:21,0,180,21.30,43.00,0
06:07:22,0,181,21.30,43.00,0
06:07:23,0,181,21.30,43.00,0
06:07:24,0,181,21.30,43.00,0
06:07:25,0,181,21.20,43.00,0
06:07:26,0,181,21.20,43.00,0
06:07:27,0,181,21.30,43.00,0
06:07:28,0,181,21.30,43.00,0
06:07:29,0,182,21.30,43.00,0
06:07:30,0,182,21.30,43.00,0
06:07:31,0,182,21.30,43.00,0
06:07:32,0,182,21.30,43.00,0
06:07:33,0,182,21.30,43.00,0
06:07:34,0,182,21.30,43.00,0
06:07:35,0,183,21.30,43.00,0
06:07:36,0,182,21.30,43.00,0
06:07:37,0,183,21.30,43.00,0
06:07:38,0,183,21.30,43.00,0
06:07:39,0,183,21.30,43.00,0
06:07:40,0,183,21.30,43.00,0
06:07:41,0,183,21.30,43.00,0
06:07:42,0,183,21.30,43.00,0
06:07:43,0,184,21.30,43.00,0
06:07:45,0,184,21.30,43.00,0
06:07:46,0,184,21.30,43.00,0
06:07:47,0,184,21.30,43.00,0
06:07:48,0,184,21.30,43.00,0
06:07:49,0,184,21.30,43.00,0
06:07:50,0,184,21.30,43.00,0
06:07:51,0,184,21.30,43.00,0
06:07:52,0,184,21.30,43.00,0
06:07:53,0,185,21.30,43.00,0
06:07:54,0,185,21.30,43.00,0
06:07:55,0,185,21.30,43.00,0
06:07:56,0,185,21.30,43.00,0
06:07:57,0,185,21.30,43.00,0
06:07:58,0,185,21.30,43.00,0
06:07:59,0,185,21.30,43.00,0
06:08:00,0,185,21.30,43.00,0
06:08:01,0,186,21.30,43.00,0
06:08:02,0,186,21.30,43.00,0
06:08:03,0,186,21.30,43.00,0
06:08:04,0,186,21.30,43.00,0
06:08:05,0,186,21.30,43.00,0
06:08:06,0,186,21.30,43.00,0
06:08:07,0,186,21.30,43.00,0
06:08:08,0,186,21.30,43.00,0
06:08:09,0,186,21.30,43.00,0
06:08:10,0,186,21.30,43.00,0
06:08:11,0,187,21.30,43.00,0
06:08:12,0,187,21.30,43.00,0
06:08:13,0,187,21.30,43.00,0
06:08:14,0,187,21.30,43.00,0
06:08:15,0,187,21.30,43.00,0
06:08:16,0,187,21.30,43.00,0
06:08:17,0,187,21.30,43.00,0
06:08:18,0,187,21.30,43.00,0
06:08:19,0,187,21.30,43.00,0
06:08:20,0,187,21.30,43.00,0
06:08:21,0,187,21.30,43.00,0
06:08:22,0,188,21.30,43.00,0
06:08:23,0,188,21.30,43.00,0
06:08:24,0,188,21.30,43.00,0
06:08:25,0,188,21.30,43.00,0
06:08:26,0,188,21.30,43.00,0
06:08:27,0,188,21.30,43.00,0
06:08:28,0,188,21.30,43.00,0
06:08:29,0,188,21.30,43.00,0
06:08:30,0,188,21.30,43.00,0
06:08:32,0,188,21.30,43.00,0
06:08:33,0,188,21.30,43.00,0
06:08:34,0,188,21.30,43.00,0
06:08:35,0,189,21.30,43.00,0
06:08:36,0,189,21.30,43.00,0
06:08:37,0,189,21.30,43.00,0
06:08:38,0,189,21.30,43.00,0
06:08:39,0,189,21.30,43.00,0
06:08:40,0,189,21.30,43.00,0
06:08:41,0,189,21.30,43.00,0
06:08:42,0,189,21.30,43.00,0
06:08:43,0,189,21.30,43.00,0
06:08:44,0,189,21.30,43.00,0
06:08:45,0,189,21.30,43.00,0
06:08:46,0,189,21.30,43.00,0
06:08:47,0,190,21.30,43.00,0
06:08:48,0,190,21.30,43.00,0
06:08:49,0,190,21.30,43.00,0
06:08:50,0,190,21.30,43.00,0
06:08:51,0,190,21.30,43.00,0
06:08:52,0,190,21.30,43.00,0
06:08:53,0,190,21.30,43.00,0
06:08:54,0,190,21.30,43.00,0
06:08:55,0,190,21.30,43.00,0
06:08:56,0,189,21.30,43.00,0
06:08:57,0,189,21.30,43.00,0
06:08:58,0,189,21.30,43.00,0
06:08:59,0,189,21.30,43.00,0
06:09:00,0,189,21.30,43.00,0
06:09:01,0,189,21.30,43.00,0
06:09:02,0,189,21.30,43.00,0
06:09:03,0,189,21.30,43.00,0
06:09:04,0,189,21.30,43.00,0
06:09:05,0,189,21.30,43.00,0
06:09:06,0,189,21.30,43.00,0
06:09:07,0,189,21.30,43.00,0
06:09:08,0,189,21.30,43.00,0
06:09:09,0,189,21.30,43.00,0
06:09:10,0,189,21.30,43.00,0
06:09:11,0,189,21.30,43.00,0
06:09:12,0,188,21.30,43.00,0
06:09:13,0,188,21.30,43.00,0
06:09:14,0,188,21.30,43.00,0
06:09:15,0,188,21.30,43.00,0
06:09:16,0,188,21.30,43.00,0
06:09:17,0,188,21.30,43.00,0
06:09:19,0,188,21.30,43.00,0
06:09:20,0,188,21.30,43.00,0
06:09:21,0,188,21.30,43.00,0
06:09:22,0,188,21.30,43.00,0
06:09:23,0,188,21.30,43.00,0
06:09:24,0,188,21.30,43.00,0
06:09:25,0,188,21.30,43.00,0
06:09:26,0,188,21.30,43.00,0
06:09:27,0,187,21.30,43.00,0
06:09:28,0,187,21.30,43.00,0
06:09:29,0,187,21.30,43.00,0
06:09:30,0,187,21.30,43.00,0
06:09:31,0,187,21.30,43.00,0
06:09:32,0,187,21.30,43.00,0
06:09:33,0,187,21.30,43.00,0
06:09:34,0,187,21.30,43.00,0
06:09:35,0,187,21.30,43.00,0
06:09:36,0,187,21.30,43.00,0
06:09:37,0,187,21.30,43.00,0
06:09:38,0,187,21.30,43.00,0
06:09:39,0,187,21.30,43.00,0
06:09:40,0,187,21.30,43.00,0
06:09:41,0,187,21.30,43.00,0
06:09:42,0,187,21.30,43.00,0
06:09:43,0,187,21.30,43.00,0
06:09:44,0,187,21.30,43.00,0
06:09:45,0,187,21.30,43.00,0
06:09:46,0,187,21.30,43.00,0
06:09:47,0,187,21.30,43.00,0
06:09:48,0,187,21.30,43.00,0
06:09:49,0,187,21.30,43.00,0
06:09:50,0,187,21.30,43.00,0
06:09:51,0,187,21.30,43.00,0
06:09:52,0,187,21.30,43.00,0
06:09:53,0,187,21.30,43.00,0
06:09:54,0,187,21.30,43.00,0
06:09:55,0,187,21.30,43.00,0
06:09:56,0,187,21.30,43.00,0
06:09:57,0,187,21.30,43.00,0
06:09:58,0,187,21.30,43.00,0
06:09:59,0,187,21.30,43.00,0
06:10:00,0,187,21.30,43.00,0
06:10:01,0,187,21.30,43.00,0
06:10:02,0,187,21.30,43.00,0
06:10:03,0,187,21.30,43.00,0
06:10:04,0,187,21.30,43.00,0
06:10:06,0,187,21.30,43.00,0
06:10:07,0,187,21.30,43.00,0
06:10:08,0,187,21.30,43.00,0
06:10:09,0,187,21.30,43.00,0
06:10:10,0,187,21.30,43.00,0
06:10:11,0,187,21.30,43.00,0
06:10:12,0,187,21.30,43.00,0
06:10:13,0,187,21.30,43.00,0
06:10:14,0,187,21.30,43.00,0
06:10:15,0,187,21.30,43.00,0
06:10:16,0,187,21.30,43.00,0
06:10:17,0,187,21.30,43.00,0
06:10:18,0,187,21.30,43.00,0
06:10:19,0,187,21.30,43.00,0
06:10:20,0,187,21.30,43.00,0
06:10:21,0,187,21.30,43.00,0
06:10:22,0,187,21.30,43.00,0
06:10:23,0,187,21.30,43.00,0
06:10:24,0,187,21.30,43.00,0
06:10:25,0,187,21.30,43.00,0
06:10:26,0,187,21.30,43.00,0
06:10:27,0,187,21.30,43.00,0
06:10:28,0,187,21.30,43.00,0
06:10:29,0,187,21.30,43.00,0
06:10:30,0,188,21.30,43.00,0
06:10:31,0,188,21.30,43.00,0
06:10:32,0,188,21.30,43.00,0
06:10:33,0,188,21.30,43.00,0
06:10:34,0,188,21.30,43.00,0
06:10:35,0,188,21.30,43.00,0
06:10:36,0,188,21.30,43.00,0
06:10:37,0,188,21.30,43.00,0
06:10:38,0,188,21.30,43.00,0
06:10:39,0,188,21.30,43.00,0
06:10:40,0,188,21.30,43.00,0
06:10:41,0,188,21.30,43.00,0
06:10:42,0,188,21.30,43.00,0
06:10:43,0,188,21.30,43.00,0
06:10:44,0,188,21.30,43.00,0
06:10:45,0,189,21.30,43.00,0
06:10:46,0,189,21.30,43.00,0
06:10:47,0,189,21.30,43.00,0
06:10:48,0,189,21.30,43.00,0
06:10:49,0,189,21.30,43.00,0
06:10:50,0,189,21.30,43.00,0
06:10:51,0,189,21.30,43.00,0
06:10:53,0,189,21.30,43.00,0
06:10:54,0,189,21.30,43.00,0
06:10:55,0,189,21.30,43.00,0
06:10:56,0,189,21.30,43.00,0
06:10:57,0,189,21.30,43.00,0
06:10:58,0,190,21.30,43.00,0
06:10:59,0,190,21.30,43.00,0
06:11:00,0,190,21.30,43.00,0
06:11:01,0,190,21.30,43.00,0
06:11:02,0,190,21.30,43.00,0
06:11:03,0,190,21.30,43.00,0
06:11:04,0,190,21.30,43.00,0
06:11:05,0,190,21.30,43.00,0
06:11:06,0,190,21.30,43.00,0
06:11:07,0,190,21.30,43.00,0
06:11:08,0,190,21.30,43.00,0
06:11:09,0,190,21.30,43.00,0
06:11:10,0,190,21.30,43.00,0
06:11:11,0,191,21.30,43.00,0
06:11:12,0,191,21.30,43.00,0
06:11:13,0,191,21.30,43.00,0
06:11:14,0,191,21.30,43.00,0
06:11:15,0,191,21.30,43.00,0
06:11:16,0,191,21.30,43.00,0
06:11:17,0,191,21.30,43.00,0
06:11:18,0,191,21.30,43.00,0
06:11:19,0,191,21.30,43.00,0
06:11:20,0,191,21.30,43.00,0
06:11:21,0,191,21.30,43.00,0
06:11:22,0,191,21.30,43.00,0
06:11:23,0,191,21.30,43.00,0
06:11:24,0,191,21.30,43.00,0
06:11:25,0,191,21.30,43.00,0
06:11:26,0,192,21.30,43.00,0
06:11:27,0,192,21.30,43.00,0
06:11:28,0,192,21.30,43.00,0
06:11:29,0,192,21.30,43.00,0
06:11:30,0,192,21.30,43.00,0
06:11:31,0,192,21.30,43.00,0
06:11:32,0,192,21.30,43.00,0
06:11:33,0,192,21.30,43.00,0
06:11:34,0,192,21.30,43.00,0
06:11:35,0,192,21.30,43.00,0
06:11:36,0,193,21.30,43.00,0
06:11:37,0,193,21.30,43.00,0
06:11:38,0,193,21.30,43.00,0
06:11:40,0,193,21.30,43.00,0
06:11:41,0,193,21.30,43.00,0
06:11:42,0,193,21.30,43.00,0
06:11:43,0,193,21.30,43.00,0
06:11:44,0,194,21.30,43.00,0
06:11:45,0,194,21.30,43.00,0
06:11:46,0,194,21.30,43.00,0
06:11:47,0,194,21.30,43.00,0
06:11:48,0,194,21.30,43.00,0
06:11:49,0,195,21.30,43.00,0
06:11:50,0,195,21.30,43.00,0
06:11:51,0,195,21.30,43.00,0
06:11:52,0,195,21.30,43.00,0
06:11:53,0,196,21.30,43.00,0
06:11:54,0,196,21.30,43.00,0
06:11:55,0,197,21.30,43.00,0
06:11:56,0,197,21.30,43.00,0
06:11:57,0,198,21.30,43.00,0
06:11:58,0,198,21.30,43.00,0
06:11:59,0,198,21.30,43.00,0
06:12:00,0,199,21.30,43.00,0
06:12:01,0,199,21.30,43.00,0
06:12:02,0,199,21.30,43.00,0
06:12:03,0,199,21.30,43.00,0
06:12:04,0,199,21.30,43.00,0
06:12:05,0,199,21.30,43.00,0
06:12:06,0,199,21.30,43.00,0
06:12:07,0,199,21.30,43.00,0
06:12:08,0,198,21.30,43.00,0
06:12:09,0,198,21.30,43.00,0
06:12:10,0,198,21.30,43.00,0
06:12:11,0,198,21.30,43.00,0
06:12:12,0,198,21.30,43.00,0
06:12:13,0,198,21.30,43.00,0
06:12:14,0,198,21.30,43.00,0
06:12:15,0,198,21.30,43.00,0
06:12:16,0,198,21.30,43.00,0
06:12:17,0,198,21.30,43.00,0
06:12:18,0,198,21.30,43.00,0
06:12:19,0,199,21.30,43.00,0
06:12:20,0,198,21.30,43.00,0
06:12:21,0,199,21.30,43.00,0
06:12:22,0,199,21.30,43.00,0
06:12:23,0,199,21.30,43.00,0
06:12:24,0,199,21.30,43.00,0
06:12:25,0,199,21.30,43.00,0
06:12:27,0,199,21.30,43.00,0
06:12:28,0,199,21.30,43.00,0
06:12:29,0,199,21.30,43.00,0
06:12:30,0,199,21.30,43.00,0
06:12:31,0,199,21.30,43.00,0
06:12:32,0,200,21.30,43.00,0
06:12:33,0,200,21.30,43.00,0
06:12:34,0,200,21.30,43.00,0
06:12:35,0,200,21.30,43.00,0
06:12:36,0,200,21.30,43.00,0
06:12:37,0,200,21.30,43.00,0
06:12:38,0,201,21.30,43.00,0
06:12:39,0,201,21.30,43.00,0
06:12:40,0,201,21.30,43.00,0
06:12:41,0,201,21.30,43.00,0
06:12:42,0,201,21.30,43.00,0
06:12:43,0,201,21.30,43.00,0
06:12:44,0,201,21.30,43.00,0
06:12:45,0,201,21.30,43.00,0
06:12:46,0,201,21.30,43.00,0
06:12:47,0,201,21.30,43.00,0
06:12:48,0,201,21.30,43.00,0
06:12:49,0,202,21.30,43.00,0
06:12:50,0,202,21.30,43.00,0
06:12:51,0,202,21.30,43.00,0
06:12:52,0,202,21.30,43.00,0
06:12:53,0,202,21.30,43.00,0
06:12:54,0,202,21.30,43.00,0
06:12:55,0,202,21.30,43.00,0
06:12:56,0,203,21.30,43.00,0
06:12:57,0,203,21.30,43.00,0
06:12:58,0,203,21.30,43.00,0
06:12:59,0,203,21.30,43.00,0
06:13:00,0,204,21.30,43.00,0
06:13:01,0,204,21.30,43.00,0
06:13:02,0,205,21.30,43.00,0
06:13:03,0,205,21.30,43.00,0
